hornsdale,-33.06808,138.5217,
horns creek,-12.61667,131.06667,
horn ridge,-30.43333,137.05,
mount hornett,-29.36201,122.3389,
hornet hill,-14.37232,131.91661,
mount hornet,-26.5715,134.89298,
horners creek,-13.38333,131.71667,
mount horner,-29.12681,115.092,
horne lookout,-33.68338,135.35367,
horn billabong,-12.45,131.48333,
lake horn,-34.24256,135.53078,
horkinup creek,-34.7,117.23333,
hordern hills,-20.64988,130.32459,
horatio island,-34.50377,119.2904,
hopple strap creek,-16.63333,136.96667,
lake hopkins,-24.21431,128.81331,
hopkins island,-34.96355,136.06172,
mount hopkins,-35.03964,116.666,
hope valley reservoir,-34.85239,138.68355,
hope valley,-24.2,131.55,
hope valley,-34.83333,138.7,
hopetoun,-33.95057,120.12635,
hopes hill,-31.18333,119.2,
hope point,-15.61667,124.41667,
hopeless reach,-25.6695,113.74093,
mount hopeless,-29.7008,139.67561,
hope island,-34.07845,122.1634,
hope inlet,-12.33333,131,
hope forest,-35.28333,138.61667,
hope creek,-28.53333,136.25,
hope creek,-21.73333,118.61667,
hope creek,-16.49748,124.4685,
hope bank,-32.50224,139.15445,
mount hope,-27.32016,115.97456,
mount hope,-34.14115,135.34042,
mount hope,-29.74759,120.415,
lake hope,-32.6,120.3,
lake hope,-28.38731,139.30499,
hoopers wheel,-26.93333,118.85,
hooper hills,-17.86053,125.6999,
hooper creek,-17.85,125.73333,
hooley well,-25.63333,116.7,
hooley well,-24.35648,116.1819,
hooley creek,-21.86613,117.78822,
hooley creek,-21.68333,115.03333,
mount hooley,-25.89837,122.9233,
hookina creek,-31.62404,138.07458,
hookina,-31.75,138.33333,
hook hill,-32.75266,139.62,
hooker creek well,-18.11667,130.3,
hooker creek,-18.35059,131.16206,
hood reef,-21.65,114.6,
hood point,-34.38419,119.56682,
hood island,-34.14178,122.0498,
honiton,-35.11667,137.65,
hong kong well,-21.2,118.23333,
honeymoon well,-26.70622,116.4042,
honeymoon lagoon,-17.86667,139.63333,
hommajelly well,-31.87487,117.3984,
hommajelly gully,-31.92802,117.49537,
home well,-20.81667,119.76667,
homestead well,-21.75,138.38333,
homestead creek,-17.53333,125.81667,
homestead creek,-14.46667,131.26667,
home rule swamp,-30.9,121.6,
home rule dam,-30.86565,121.6164,
home patch,-16.4,123.03333,
holyoake,-32.71667,116.08333,
holts well,-27.72038,117.887,
holt rock,-32.67763,119.4159,
holt rock,-32.67216,119.40597,
holtham island,-16.44749,123.1088,
mount holt,-25.70471,128.2377,
holroyd bluff,-26.86667,123.3,
holowilena creek,-32.06667,139.03333,
holowilena,-31.88008,138.83742,
holothuria reefs,-13.58333,125.91667,
holmes creek,-35.53333,138.93333,
mount holmes,-28.23425,119.9773,
holly springs,-13.36667,130.48333,
holly inlet,-12.6,136.71667,
hollydene hills,-35.26667,138.65,
holly,-33.8,117.48333,
hollomo noon waterhole,-17.10755,133.92092,
mount hollister,-22.13148,114.0072,
holleton,-31.95,119.03333,
hollands rocks,-33.35,118.25,
holland soak,-33.36667,118.7,
hollands hill,-26.9,137.93333,
mount holland,-32.17096,119.7348,
holdfast reach,-15.25,129.81667,
holdfast bay harbor,-34.97509,138.51116,
mount holder,-13.79956,130.34685,
mount holder,-27.1431,129.70026,
holdens find,-25.91667,118.56667,
holden bore,-25.93333,118.56667,
hogshead creek,-32.91667,138.51667,
hogpin waterhole,-16.38333,133.41667,
hogmanay shoal,-10.98333,133.15,
hog bay,-35.71899,137.94368,
hog back reservoir,-33.38333,139.33333,
hog back hill,-15.2,128.06667,
hogarth well,-30.43369,135.61366,
hogarth well,-26.06667,128.43333,
hogarth hill,-29.86885,135.93869,
mount hogarth,-21.80156,136.96063,
mount hogarth,-27.84646,138.847,
mount hogarth,-15.11105,131.31451,
hogans well,-19.91667,139.9,
hogans gap well,-23.61667,115.56667,
hoffmans mill,-33,116.08333,
hodgson river,-14.78887,134.58684,
hodgson hill,-30.28333,139.18333,
minyerri,-15.2062,134.08581,
mount hodgson,-22.43587,121.1647,
mount hodgson,-16.6833,130.73331,
hodges well,-27.4,116.25,
hodges bore,-29.98333,135,
hoddy well,-31.63333,116.48333,
hock point,-35.93333,135.45,
hocking range,-26.35,127.66667,
mount hochstetter,-26.8,117.16667,
mount hoare,-27.07547,129.70161,
hoadville,-35.26667,139.3,
hoads hill,-34.86667,139.03333,
hit or miss well,-19.9167,132.5889,
hinxman point,-11.5,130.43333,
hinkler patches,-11.5,131.53333,
hinkler bore,-19.08333,136.06667,
hines hill,-31.53419,118.07477,
lake hinds,-30.77916,116.56072,
hindrance creek,-14.13333,132.76667,
hindmarsh valley,-35.51667,138.61667,
hindmarsh island,-35.51618,138.87616,
hindmarsh county,-35.4,138.7,
river hindmarsh,-35.56667,138.63333,
hindmarsh,-35.53333,138.81667,
hindhead,-35.08333,138.75,
mount hindhaugh,-16.12248,124.9077,
mount hinckley,-26.12665,128.9305,
hilton heath,-34.76667,139.2,
hiltaba reservoir,-32.2,135.05,
mount hiltaba,-32.13134,135.05685,
hiltaba,-32.16667,135.06667,
hillview,-26.90398,118.8358,
hilltown,-33.68333,138.65,
hills well,-29.88333,136.25,
hill springs,-24.30594,114.5,
hills pass,-24.81667,127.76667,
hillside,-26.86667,118.31667,
hillside,-21.72143,119.3986,
lake hill,-33.11709,119.1076,
hill river,-33.53333,138.63333,
hill river,-30.39039,115.0496,
hillpara creek,-32.55,138.85,
hillock point,-35.25,137.11667,
hillock point,-28.18833,114.2375,
hillman river,-33.43333,116.8,
mount hillman,-33.12211,116.8218,
lake hillman,-30.30918,117.18084,
hillman,-33.31667,116.8,
hilliup lake,-34.34183,118.8682,
point hillier,-35.06667,117.15,
hillbrook well,-20.96667,116.56667,
hillarys boat harbour,-31.96667,122.86667,
mount hill,-34.06539,136.19987,
mount hill,-14.7667,134.9333,
mount hill,-29.02412,114.93324,
mount hill,-17.8397,125.576,
hill,-17.76667,122.21667,
hiles lagoon,-33.18704,138.96021,
hildawn,-30.33878,116.97929,
mount hilda,-27.07507,120.9703,
mount hilda,-26.17695,126.7519,
hilary creek,-23.5,139.66667,
hightville,-20.93333,139.93333,
high rock,-31.38399,119.72228,
high point,-20.51667,116.68333,
high point,-11.23333,132.43333,
high point,-25.06667,132.16667,
highland valley,-35.18333,138.93333,
highland rocks,-21.42022,130.1285,
high island,-33.91289,122.6004,
high island,-16.35138,123.3382,
high hill,-29.87331,137.66007,
highclere hills,-30.75,118.98333,
highbury,-33.06667,117.25,
high black range,-14.66667,133.65,
higginsville well,-31.79704,121.7209,
higginsville,-31.75,121.71667,
higgins,-35.45,138.71667,
hierns well,-30.76667,134.33333,
hierns tank,-31.4,135.36667,
hiern hill,-31.18977,136.72574,
hidden valley falls,-16.5122,125.2313,
hidden island,-16.22443,123.4691,
hidden basin,-21.5,128.73333,
hicks well,-30.77898,135.04347,
hickson hill,-30.56258,135.65843,
hicks gap,-21.22867,117.2527,
hicks creek,-16.20089,129.00082,
hickey ricken soak,-30.43333,119.2,
mount hickey,-15.95,125.93333,
hickey,-16.96667,122.55,
hick creek,-33.56667,119.8,
hibernia reef,-12,123.38333,
heywood islands,-15.3397,124.3241,
mount heywood,-33.33566,122.5276,
mount heytesbury,-16.63333,123.75,
mount heughlin,-23.34067,132.23692,
hetzer waterhole,-18.51667,138.85,
hetzer creek,-18.5,138.85,
hetheringtons well,-33.26667,135.06667,
hester hill,-33.91991,116.1165,
hester brook,-33.86667,116.13333,
peak hester,-22.08339,118.5825,
hester,-33.9,116.15,
hesso,-32.13333,137.45,
herring well,-24.28333,116,
glen herring,-21.35,119.61667,
herne hill,-31.82553,116.0227,
hermit hill,-29.58333,137.43333,
hermit hill,-13.76667,130.48333,
hermite island,-20.46674,115.5247,
hermannsburg mission,-23.95,132.75,
mount hermannsburg,-24,132.73331,
herbert vale,-18.95,138.06667,
herbert point,-11.43393,130.4278,
mount herbert north,-27.18982,134.50371,
herbert island,-16.45749,123.4185,
herbert downs,-23.11667,139.15,
herbert downs,-23.01667,139.23333,
herbert bluff,-14.05682,134.44686,
mount herbert,-31.08333,121.33333,
mount herbert,-21.32367,117.2152,
mount herbert,-17.21526,125.2204,
mount herbert,-26.22222,126.9433,
mount herbert,-18.18187,130.30336,
herald rock,-16.43333,123.43333,
herald reef,-21.5,115.21667,
herald point,-35.02056,118.03556,
herald loop,-25.8571,114.15585,
herald heights,-25.9807,113.10747,
herald bluff,-25.64984,113.58557,
herald bight,-25.59985,113.5503,
herald bay,-25.86403,113.117,
mount hepple,-16.96692,125.1085,
peak henton,-34.36667,117.88333,
mount hensman,-15.9,128.96667,
henry well,-16.96667,122.5,
henrys hill,-26.01667,137.98333,
henry river,-22.66667,115.66667,
henry island,-16.5,123.38333,
henry creek,-17.68333,139.05,
henry bay,-11.65,136.15,
point henry,-34.48164,119.38719,
mount henry,-19.80139,139.98667,
henrietta island,-16.41667,123.63333,
henning rockhole,-27.13333,126.31667,
henley,-34.91667,138.5,
hendy island,-34.04762,121.8865,
hendon,-34.9,138.51667,
henbury,-24.56674,133.25306,
hempel bay,-13.7536,136.7099,
mount hemming,-30.89005,138.56686,
cape helvetius,-11.66667,130.08333,
helpman islands,-16.7186,123.6155,
hells gate,-18.45,126.58333,
helling hill,-14.3,132.1167,
hell gates,-28.2,119.71667,
helen well,-18.33333,133.93333,
helens well,-27.7,139.13333,
helen springs bore,-18.4333,133.8833,
helen springs,-18.43307,133.87523,
helen hill,-22.76667,123.7,
helena spring,-21.3416,126.56769,
helena river,-31.9,116,
helena creek,-18.26435,130.44862,
point helena,-23.7,132.66667,
helby river,-14.75,128.16667,
cape heirisson,-26.02186,113.36364,
heinsman rock,-33.11592,123.4526,
heifer bore,-21.8,138.53333,
heifer bore,-21.78333,138.31667,
hegartys hill,-34.08333,118.91667,
hegartys creek,-34.03333,118.91667,
hedleys hill,-30.08333,137.43333,
hedleys creek,-17.88333,138.43333,
hedges,-32.16526,118.3367,
hector waterhole,-15.87771,130.0111,
hectors pass,-26,129.61667,
hector rock,-33.98333,121.7,
hecla island,-13.97806,125.9992,
heaton hill,-30.80116,136.77785,
heathfield,-35.01667,138.71667,
heather lagoon,-12.91667,131.23333,
heart echo lake,-33.44178,121.6115,
hearson cove,-20.63333,116.8,
mount hearne,-26.03199,134.90675,
head of great australian bight,-31.49358,131.15857,
headleys knob,-17.48333,129.01667,
head island,-26.33333,113.5,
headingly,-21.33333,138.3,
hazlett range,-28.68333,122.98333,
lake hazlett,-21.44385,128.591,
hazel island,-16.5086,123.3768,
hayward creek,-19.1333,134.1833,
hayward creek,-14.8,131.36667,
hayward creek,-13.83333,130.73333,
mount hayward,-31.29383,138.558,
mount hayward,-13.67999,130.70422,
hay river,-34.95,117.46667,
hay river,-24.93535,137.84814,
hay river,-34.96667,117.45,
haynesdale,-34.28333,117.08333,
hayman rock,-21.7,114.68333,
hayes well,-24.81667,134.15,
hayes hill,-29.2715,138.4272,
hayes gully,-33.1,117.61667,
hayes creek,-29.93333,138.35,
hayes creek,-13.78333,131.3,
hayes billabong,-15.75,129.83333,
hayes hill,-31.84638,121.70701,
haycocks,-33.5035,117.3226,
haycock island,-20.66589,116.6244,
haycock hill,-12.59625,130.94015,
mount haycock,-32.16767,115.6623,
mount hay,-23.46947,133.08675,
cape hay,-14.03333,129.53333,
hawkstone peak,-17.24498,124.4468,
hawkstone creek,-17.33333,124.25,
hawkstone bore,-17.24248,124.4346,
hawks nest siding,-28.7,122.28333,
hawks nest lagoon,-17.8,139.36667,
hawks nest bore,-29.99544,135.19736,
hawks nest,-26.06667,113.56667,
hawks nest,-35.9,137.45,
hawk nest,-35.26667,139.36667,
hawk knob,-16.7667,131.9333,
hawk island,-13.6711,136.8988,
hawkins knob,-25.44867,120.2308,
hawkesbury point,-11.89701,134.12201,
hawkers hill,-30.58333,139.13333,
hawkers creek,-34.36667,138.9,
hawkers creek,-28.31667,136.26667,
hawker hill,-34.393,139.09865,
hawker creek,-17.9365,133.5869,
mount hawker,-29.77973,136.08403,
hawker,-31.88915,138.42003,
hawke hill,-31.0141,122.13832,
hawk creek,-29.03333,139.01667,
hawick island,-14.33608,125.3807,
mount hawick,-18.91469,127.0232,
hawes hill,-33.84563,122.95138,
mount hawes,-33.83205,122.3648,
lake hawdon south,-37.21775,139.94704,
lake hawdon north,-37.14535,139.90843,
mount havelock,-31.66886,138.73418,
havelock falls,-12.6747,133.8553,
hauy island,-20.4345,116.9686,
haul round island,-11.8906,134.2113,
haul off rock,-34.7,118.65,
hatter hill,-32.82306,119.9819,
hatter hill,-12.9,130.36667,
hat rock,-20.66667,117.28333,
hat point,-13.93333,126.01667,
hathorn bluff,-29.77568,135.76469,
hat hill,-29.53333,135.18333,
hatch hill,-31.38163,137.52875,
hatches creek,-20.96667,135.21667,
hatches creek,-20.93333,135.2,
hastings shoal,-21.56667,115.06667,
hastings island,-34.09734,122.119,
mount hassell,-34.37767,118.0685,
haslam,-32.5,134.2,
harveys bore,-17.96916,124.1107,
harvey river,-32.76667,115.71667,
harvey estuary,-32.71667,115.7,
harvey dam,-33.07787,115.94887,
harvey creek,-19.8,138.08333,
mount harvey,-14.0833,132.7,
mount harvey,-27.82247,135.75816,
lake harvey,-30.31344,117.56043,
harvey,-33.07988,115.89447,
mount harvest,-25.9,126.46667,
harts tank,-32.2,135.58333,
harts range,-23.15582,135.03112,
harts range,-14.71667,134.28333,
hart island,-32.64427,133.13746,
harts hill,-26.26667,137.81667,
hart river,-14.09253,135.89105,
hart point,-12.23333,131.21667,
hartness spring,-18.4,138.45,
hartley,-35.2,139,
mount hart,-16.92248,125.0649,
mount hart,-17,125.11667,
lake hart,-31.13435,136.38592,
cape hart,-35.9,138.05,
hart,-33.75,138.43333,
harry well,-30.15,134.98333,
harrys knob,-14.57914,131.61661,
harrys hill,-28.83333,138.73333,
harry seaton bridge,-30.44077,121.30532,
harry johnston water,-25.90782,122.3564,
harry creek,-23.29373,133.73399,
mount harry,-29.32262,117.4967,
lake harry,-29.39819,138.30978,
harold point,-11.32629,131.04786,
harrogate,-34.95,139.01667,
harris well,-27.25,116.48333,
harriss spring,-26.28333,132.1,
harris river,-33.3,116.15,
harris reef,-11.98333,130.98333,
harris range,-16.81417,126.2697,
harrisons creek,-34.86667,139.15,
harrison hill,-29.94825,135.4262,
harrismith,-32.93571,117.8609,
harris lake,-17.81667,139.55,
harris island,-11.42568,130.4072,
harris hills,-27.71667,123.43333,
harris gap,-24.26667,133.45,
harris creek bore,-19.41667,138.71667,
harris creek,-19.34339,138.72305,
harris creek,-17.83333,139.63333,
harris creek,-16.86331,126.0591,
harris creek,-13.71429,135.88094,
harris bluff,-32.70613,136.74717,
mount harris,-30.0534,139.37036,
mount harris,-22.93025,132.95689,
mount harris,-33.28517,116.7712,
mount harris,-27.56841,120.5378,
mount harris,-24.63333,129.36667,
lake harris,-31.06941,135.24203,
harrington brook,-33.83333,115.66667,
harriet springs,-26.16667,128.93333,
harriet river,-35.98333,137.16667,
mount harriet,-26.54137,131.08356,
mount harriet,-14.9167,133.8333,
harriet,-35.96667,137.15,
harpers well,-20.23333,119.28333,
harper springs,-22.16949,134.04071,
harper springs well,-22.18702,134.09183,
harper lagoon,-30.53231,121.5701,
mount harper,-22.19432,134.02708,
mount harper,-31.66208,135.73869,
mount harold,-27.39395,121.4528,
mount harold,-12.5,136.63333,
harmans,-33.8,115.1,
harlock point,-11.77272,130.02713,
harewood,-34.91667,117.25,
hare creek,-19.8,139.93333,
hardys well,-20,119.91667,
hardys hill,-30.96667,137.23333,
hardy point,-14.95,125.03333,
hardy island,-12.2928,136.0507,
hardy inlet,-34.28333,115.15,
mount hardy,-26.30514,129.85724,
mount hardy,-22.13439,131.52577,
cape hardy,-34.16667,136.31667,
hardwicke bay,-34.93333,137.36667,
hardman range,-17.86972,128.3533,
hardman point,-15,128.15,
mount hardman,-18.31054,124.6457,
harding spring well,-23.27417,135.16786,
harding river,-20.73333,117.15,
harding range,-16.28333,124.91667,
port harding,-35.06222,117.65056,
hardiebuckina waterhole,-27.68333,136.78333,
hardeys well,-31.88333,117.01667,
hardey river,-22.75,116.11667,
hardey junction,-22.75,116.11667,
mount hardey,-31.92405,116.8093,
harder well,-28.71667,117.56667,
hardens corner bore,-21.81667,138.18333,
hardabut pool,-27.86667,114.56667,
harcus hill,-30.60607,136.40764,
mount harcus,-26.78228,129.79352,
harbutt rock,-32.23333,120.9,
harbutt range,-22.93604,122.83706,
happy valley reservoir,-35.07288,138.57208,
happy valley,-35.08333,138.53333,
happy creek waterhole,-20.26667,137.81667,
happy creek,-20.43333,137.78333,
hanson well,-21.79863,133.67116,
hansons bore,-17.86667,124.56667,
hanson river,-20.29915,133.41726,
hanson rise,-29.89568,135.41903,
hanson hill,-30.88216,136.22892,
hanson bay,-36.02981,136.85741,
lake hanson,-31.0303,136.26056,
hanson,-33.75,138.85,
hansborough,-34.23333,139.03333,
hanover bay,-15.25609,124.7704,
hanns tabletop hill,-27.15132,126.42053,
hanns rockhole,-21.98333,120.51667,
hanns hole,-17.11667,124.83333,
hanns creek,-27.78333,135.65,
hann river north,-16.3,126.21667,
hann river,-17.43333,126.28333,
hann range,-22.8,133.46667,
hann pass,-16.79498,124.9771,
mount hannet,-33.83333,122.03333,
hann creek,-17,138.3,
hannan lake,-30.84037,121.532,
mount hann,-15.84053,125.8207,
hanlon creek,-20.75,135.75,
hangman creek,-18.66667,127.15,
hanging rock,-22.50911,121.68131,
hanging knoll,-26.31846,130.40788,
hancock reef,-16.38333,123.3,
hancock island,-16.42888,123.1566,
hampton tableland,-32.16667,126.16667,
hampton plains,-30.9057,122.39394,
hampton harbour,-20.66667,116.7,
mount hampton,-31.75846,119.0709,
hampden,-34.15,139.05,
mount hammond,-22.75954,132.55035,
hammond,-32.51667,138.31667,
mount hammersley,-26.29997,135.24686,
hammer hill,-28.55091,122.70501,
hammatts well,-32.86667,139.5,
hamley bridge,-34.35763,138.68074,
mount hamlet,-23.22592,115.37,
hamiltons well,-18.15,122.61667,
hamiltons lagoon,-15.1,134.18333,
hamilton hill,-29.46083,136.85465,
hamilton river,-23.5,139.78333,
hamilton inlet,-15.8,128.7,
hamilton downs,-23.53333,133.26667,
hamilton creek,-29.41667,136.78333,
hamilton creek,-23.25,133.3,
hamilton creek,-26.66409,135.29558,
mount hamilton,-26.3,127.88333,
lake hamilton,-34.0039,135.28857,
hamilton,-34.21667,138.86667,
hamilla hill,-34.28684,117.6912,
hamersley river,-33.96667,119.91667,
hamersley range,-21.88333,116.76667,
hamersley hill,-30.98797,118.05542,
hamersley,-31.84898,115.80757,
hamersley,-22.27673,117.6789,
hamelin pool,-26.16667,114.08333,
hamelin,-26.42513,114.19,
hamelin island,-34.22354,115.0151,
hamelin bay,-34.18882,115.0263,
cape hamelin,-34.26667,115.03333,
hamel,-32.87407,115.927,
halstead creek,-20.63333,134.18333,
halls well,-27.86667,118.1,
halls point,-16.48333,139.31667,
halls creek,-18.22485,127.66647,
hall point,-15.66667,124.38333,
hall point,-11.74833,133.91616,
mount hallowell,-35.00407,117.3007,
hallowell,-34.98333,117.26667,
hall lagoon,-33.46667,119.1,
halletts cove,-35.06667,138.5,
halletts cove,-35.08333,138.5,
hallett hill,-33.51667,138.86667,
hallett,-33.4,138.88333,
halleems hill,-29.1,138.51667,
hall creek,-35.55,138.58333,
hall bay,-34.03516,135.24705,
hallam rise,-29.95,135.28333,
mount hall,-33.05779,134.48125,
mount hall,-20.78895,117.1988,
halinor lake,-29.19445,130.47229,
hallifax hill,-29.71993,135.81521,
halfway hill,-30.46913,121.68745,
halfway bridge,-22.94246,117.83938,
halfway bore,-21.86667,138.23333,
halfway bore,-21.66667,138.6,
halfway bore,-17.19471,124.5066,
halfway bay,-15.35,124.85,
half peak,-13.46667,131.95,
half mile hill,-31.69293,116.6837,
hales grave well,-21.68809,120.0763,
hale river,-24.93333,135.88333,
mount hale,-26.04093,117.2581,
halbury,-34.08333,138.51667,
lake halbert,-33.28639,122.2064,
hakea,-32.93333,116.28333,
haines hill,-26.80995,137.73761,
haig,-31,126.11667,
haig,-31.01443,126.10041,
haidee creek,-21.25,137.98333,
hahndorf,-35.02863,138.80779,
haggard hill,-30.14847,135.41431,
hadley rock,-16.375,123.195,
hadley passage,-16.4,123.1,
hackham,-35.15,138.51667,
hacketts hill,-27.88333,139.58333,
hackett river,-28.1621,115.57302,
point hackett,-25.73333,122.96667,
hackets gorge well,-24.16667,116.45,
hack creek,-28,119.28333,
mount hack,-30.77239,138.79921,
haast bluff,-23.44753,131.88003,
gypsy creek,-13.81667,131.35,
gypsum lake,-27.16667,127.46667,
gypsum hill,-27.76667,138.7,
gypsum bore,-27.60691,134.66546,
gynudup brook,-33.53333,115.55,
gyalinna creek,-28.21667,135.25,
mount gwynne,-21.63272,133.88668,
gwyneth point,-11.41667,130.68333,
gwindinup,-33.51463,115.7437,
gwindinup,-33.51667,115.73333,
gwelup lake,-31.87668,115.79041,
gwambygine hill,-31.9646,116.7712,
gwambygine,-31.98044,116.8057,
gwalia station,-28.91667,121.31667,
guy point,-14.07897,126.51615,
point guy,-12.1876,135.22377,
mount guy,-27.53822,135.80543,
guttapercha waterhole,-18.2833,134.53329,
gutha,-28.99401,115.946,
the gut,-15.5,128.01667,
gurrog waterhole,-16.46667,132.75,
gurram spring,-16.73333,129.48333,
gurramadda hill,-14.21667,133.55,
gurner creek,-22.11667,130.58333,
mount gurner,-22.7167,130.7,
guralia rockhole,-32.43333,123.58333,
gunyidi,-30.16431,116.1028,
gunyah well,-33.46612,135.04235,
gununarra pool,-24.33333,119.05,
gunton island,-33.98734,121.9959,
mount gunson,-31.43403,137.10257,
gunpowder creek,-19.23333,139.96667,
gunowarba well,-21.5,126,
gunowaggi well,-22.34836,124.7828,
gunns creek,-13.31667,131.28333,
gunn point,-12.18333,130.98333,
gunnethurra pool,-27.46176,117.20992,
gunners well,-20.1,119.6,
gunn channel,-14.85,129.61667,
mount gunn,-13.01282,131.21803,
mount gungin,-31.98856,116.13116,
gun island,-28.88722,113.8589,
gunganyaw pool,-20.33333,119.26667,
guneenying brook,-32.66667,117.53333,
gundy spring,-17.23333,136.26667,
gundockerta hill,-30.11667,122.76667,
gundiria bore,-20.15,139.13333,
gundaring well,-31.85265,117.6145,
gundaring lake,-33.29711,117.4901,
gundaring,-33.28333,117.48333,
gundaloo bore,-30.13333,135.68333,
gun creek,-27.13333,126.3,
gunawiri pool,-24.5,116.66667,
gunanya spring,-23.08919,122.7291,
gunanu pool,-27.25,119.26667,
gunaguda hill,-28.2204,116.49495,
gum well,-36.03333,139.88333,
gum waterhole,-17.73333,136.93333,
gum tree well,-26.72983,116.4361,
gums well,-24.43333,114.58333,
gums,-33.85,139.33333,
gumpa spring,-13.46667,130.43333,
gum hut well,-33.95312,135.36911,
gum hole waterhole,-18.38333,139.16667,
gumhole billabong,-17.41667,124.13333,
gum gully,-34.98333,139.1,
gum flat reservoir,-33.53333,136.31667,
gum flat,-33.43333,135.2,
gumeracha,-34.82388,138.88467,
gum creek well,-27.13333,115.85,
gum creek well,-26.91667,119.3,
gum creek well,-21.4,120.1,
gum creek,-35.7,137.48333,
gum creek,-33.58333,138.68333,
gum creek,-32.35,138.86667,
gum creek,-28.66975,120.52206,
gum creek,-28.32158,122.20168,
gum creek,-27.51667,121.86667,
gum creek,-27.08333,120.71667,
gum creek,-26.95,115.96667,
gum creek,-26.61667,120.38333,
gum creek,-26.33333,120.11667,
gum creek,-26.11667,119.56667,
gum creek,-25.95,126.7,
gum creek,-25.55,117.95,
gum creek,-25.4,117.36667,
gum creek,-24.76667,116.05,
gum creek,-22.06619,131.15175,
gum creek,-21.56667,139.7,
gum creek,-20.6,139.65,
gum creek,-19.6,139.81667,
gum creek,-17.6667,130.1167,
gum creek,-16.51997,129.39726,
gum creek,-33.68333,138.75,
gumbowie,-33.06667,138.86667,
gumborie creek,-26.15,139.56667,
gum bore,-19.16667,139.81667,
lake gulson,-32.78319,119.4145,
gulnare,-33.46667,138.43333,
gullyvye pool,-28.91667,118.01667,
gull rock,-35.24493,138.46139,
cull island,-33.92178,121.9037,
gullingwa pool,-27.3,117.3,
mount gullet,-32.81454,137.92271,
gull creek,-34.01667,118.18333,
gullamilyaroo pool,-28.73333,117.21667,
gulearo well,-27.81667,116.88333,
guion point,-11.77868,133.67288,
guildford,-31.9,115.96667,
mount guide,-21.03333,139.51666,
mount guide,-22.6,136.8833,
guichen bay,-37.12047,139.76616,
guichenault point,-25.62371,113.58054,
guerinoni bank,-15.7844,128.6949,
guddy well,-31.46667,131.93333,
guda soak,-20.13333,127.33333,
gudarra,-30.48426,121.3431,
grunng spring,-20.08333,124.1,
mount grundy,-25.9,134.55,
grove hill,-13.48333,131.55,
grove hill,-35.10028,117.86333,
groth house,-34.85,139.43333,
grote hill,-35.31599,139.26247,
grose island,-12.58333,130.56667,
mount groper,-34.48988,118.8915,
groote eylandt,-13.95539,136.58409,
grindall point,-13.3101,136.04586,
grindall bay,-13.2314,136.1122,
mount grindall,-13.2561,136.05499,
grindal island,-34.9124,136.03259,
grimwoods hill,-35.13333,138.68333,
grimwood gap,-16.13163,127.5982,
grimwood creek,-15.93333,127.6,
grimwade ridge,-20.718,130.16797,
grims well,-20.91667,116.63333,
griffith well,-24.04203,116.6078,
grierson tank,-24.26667,113.85,
gribbles settlement,-11.41667,130.66667,
gribble bore,-34.96758,139.62051,
greys well,-23.68333,115.25,
greys plains,-24.88333,114.13333,
grey shoal,-17.65,122.03333,
grey point,-25.11517,113.73481,
grey mare creek,-28.18055,121.43094,
greyling hill,-23.06538,113.818,
port grey,-28.78333,114.6,
mount grey,-31.04069,118.089,
mount grey,-27.41201,121.1583,
mount grey,-15.698,124.68883,
cape grey,-13.00472,136.665,
greville island,-15.30414,124.8563,
grenoble bore,-20.5,138.03333,
grenoble,-20.46667,138.18333,
greig lookout,-34.91667,137.03333,
mount greig,-30.7365,138.56271,
gregory well,-20.92673,116.7147,
gregory well,-16.47416,122.9127,
gregorys thirty yard creek,-25.15179,116.50753,
gregorys remarkable pillar,-16.76669,130.9167,
gregorys gap,-23.94659,116.90557,
gregorys depot,-17.03333,130.43333,
gregorys bar,-14.85,130.45,
gregory salt lake,-20.20804,127.44954,
gregory river,-17.88333,139.28333,
gregory range,-21.33333,121.2,
gregory pool,-17.08333,130.48333,
gregory island,-16.31527,123.3102,
gregory downs,-18.63333,139.25,
the gregory creek,-29.46667,137.38333,
gregory creek,-15.65,131.11667,
gregory brook,-33.93333,115.96667,
port gregory,-28.2,114.23333,
mount gregory,-33.59759,138.55652,
mount gregory,-15.65,131.37308,
mount gregory,-28.23931,114.48,
mount gregory,-20.85895,117.1261,
lake gregory,-25.58562,119.9281,
lake gregory,-28.90976,139.02205,
greggs well,-26.45,118.45,
greenwood,-26.35,118.75,
greenwood,-20.33333,134.18333,
greenwells creek,-31.01667,138.38333,
greenways,-35.3,138.85,
greenvale,-17.0794,127.8415,
greens well,-27.93333,119.18333,
greens well,-27.46667,116.55,
greens well,-21.1,118.95,
green swamp well,-19.4903,132.3028,
green swamp hills,-20.35,130.18333,
green swamp,-26.86667,126.98333,
green swamp,-20.31667,130.23333,
greenstone creek,-19.7,139.4,
greens rock,-29.6068,116.7689,
greenshield soak,-33.5,118.86667,
green range,-34.66667,118.41667,
greenough river,-28.86615,114.63648,
greenough point,-25.01417,113.6674,
greenough,-28.95,114.73333,
greenock,-34.457,138.92719,
greenmount,-31.90072,116.0495,
greenmount,-31.90906,116.0634,
greenly island,-34.64457,134.79402,
mount greenly,-34.34348,135.37149,
lake greenly,-34.33669,135.41791,
green lake,-29.93488,115.1259,
green islands,-30.68155,115.1059,
green island,-34.98546,117.9515,
green island,-30.21667,114.98333,
green island,-15.47609,124.6007,
